transaction_id,expected_status,affected_system
TX045249,DUPLICATE_TRANSACTION,ACCOUNTING
TX045330,DUPLICATE_TRANSACTION,ACCOUNTING
TX045743,DUPLICATE_TRANSACTION,ACCOUNTING
TX046026,DUPLICATE_TRANSACTION,ACCOUNTING
TX046192,DUPLICATE_TRANSACTION,ACCOUNTING
TX046306,DUPLICATE_TRANSACTION,ACCOUNTING
TX046320,DUPLICATE_TRANSACTION,ACCOUNTING
TX046410,DUPLICATE_TRANSACTION,ACCOUNTING
TX046747,DUPLICATE_TRANSACTION,ACCOUNTING
TX046851,DUPLICATE_TRANSACTION,ACCOUNTING
TX047518,DUPLICATE_TRANSACTION,ACCOUNTING
TX047609,DUPLICATE_TRANSACTION,ACCOUNTING
TX047726,DUPLICATE_TRANSACTION,ACCOUNTING
TX047830,DUPLICATE_TRANSACTION,ACCOUNTING
TX048064,DUPLICATE_TRANSACTION,ACCOUNTING
TX048078,DUPLICATE_TRANSACTION,ACCOUNTING
TX048728,DUPLICATE_TRANSACTION,ACCOUNTING
TX048750,DUPLICATE_TRANSACTION,ACCOUNTING
TX048836,DUPLICATE_TRANSACTION,ACCOUNTING
TX049098,DUPLICATE_TRANSACTION,ACCOUNTING
TX049594,DUPLICATE_TRANSACTION,ACCOUNTING
TX049642,DUPLICATE_TRANSACTION,ACCOUNTING
TX049715,DUPLICATE_TRANSACTION,ACCOUNTING
TX000084,FX_DIFFERENCE,ACCOUNTING
TX000154,FX_DIFFERENCE,ACCOUNTING
TX000230,FX_DIFFERENCE,ACCOUNTING
TX000379,FX_DIFFERENCE,ACCOUNTING
TX000986,FX_DIFFERENCE,ACCOUNTING
TX001152,FX_DIFFERENCE,ACCOUNTING
TX001164,FX_DIFFERENCE,ACCOUNTING
TX002205,FX_DIFFERENCE,ACCOUNTING
TX002397,FX_DIFFERENCE,ACCOUNTING
TX002704,FX_DIFFERENCE,ACCOUNTING
TX003025,FX_DIFFERENCE,ACCOUNTING
TX003145,FX_DIFFERENCE,ACCOUNTING
TX003190,FX_DIFFERENCE,ACCOUNTING
TX003315,FX_DIFFERENCE,ACCOUNTING
TX003615,FX_DIFFERENCE,ACCOUNTING
TX003681,FX_DIFFERENCE,ACCOUNTING
TX004069,FX_DIFFERENCE,ACCOUNTING
TX004232,FX_DIFFERENCE,ACCOUNTING
TX004781,FX_DIFFERENCE,ACCOUNTING
TX004794,FX_DIFFERENCE,ACCOUNTING
TX004799,FX_DIFFERENCE,ACCOUNTING
TX005065,FX_DIFFERENCE,ACCOUNTING
TX005528,FX_DIFFERENCE,ACCOUNTING
TX005610,FX_DIFFERENCE,ACCOUNTING
TX005688,FX_DIFFERENCE,ACCOUNTING
TX005728,FX_DIFFERENCE,ACCOUNTING
TX005742,FX_DIFFERENCE,ACCOUNTING
TX005909,FX_DIFFERENCE,ACCOUNTING
TX005991,FX_DIFFERENCE,ACCOUNTING
TX006007,FX_DIFFERENCE,ACCOUNTING
TX006543,FX_DIFFERENCE,ACCOUNTING
TX006607,FX_DIFFERENCE,ACCOUNTING
TX006857,FX_DIFFERENCE,ACCOUNTING
TX006957,FX_DIFFERENCE,ACCOUNTING
TX007038,FX_DIFFERENCE,ACCOUNTING
TX007126,FX_DIFFERENCE,ACCOUNTING
TX007250,FX_DIFFERENCE,ACCOUNTING
TX007322,FX_DIFFERENCE,ACCOUNTING
TX007674,FX_DIFFERENCE,ACCOUNTING
TX007702,FX_DIFFERENCE,ACCOUNTING
TX007748,FX_DIFFERENCE,ACCOUNTING
TX007794,FX_DIFFERENCE,ACCOUNTING
TX007995,FX_DIFFERENCE,ACCOUNTING
TX008211,FX_DIFFERENCE,ACCOUNTING
TX008224,FX_DIFFERENCE,ACCOUNTING
TX008237,FX_DIFFERENCE,ACCOUNTING
TX008272,FX_DIFFERENCE,ACCOUNTING
TX008773,FX_DIFFERENCE,ACCOUNTING
TX009164,FX_DIFFERENCE,ACCOUNTING
TX009171,FX_DIFFERENCE,ACCOUNTING
TX009199,FX_DIFFERENCE,ACCOUNTING
TX009712,FX_DIFFERENCE,ACCOUNTING
TX009847,FX_DIFFERENCE,ACCOUNTING
TX009887,FX_DIFFERENCE,ACCOUNTING
TX010392,FX_DIFFERENCE,ACCOUNTING
TX010516,FX_DIFFERENCE,ACCOUNTING
TX010619,FX_DIFFERENCE,ACCOUNTING
TX010852,FX_DIFFERENCE,ACCOUNTING
TX010892,FX_DIFFERENCE,ACCOUNTING
TX011225,FX_DIFFERENCE,ACCOUNTING
TX011740,FX_DIFFERENCE,ACCOUNTING
TX011813,FX_DIFFERENCE,ACCOUNTING
TX011823,FX_DIFFERENCE,ACCOUNTING
TX011948,FX_DIFFERENCE,ACCOUNTING
TX012330,FX_DIFFERENCE,ACCOUNTING
TX012651,FX_DIFFERENCE,ACCOUNTING
TX012697,FX_DIFFERENCE,ACCOUNTING
TX012708,FX_DIFFERENCE,ACCOUNTING
TX012979,FX_DIFFERENCE,ACCOUNTING
TX013393,FX_DIFFERENCE,ACCOUNTING
TX013527,FX_DIFFERENCE,ACCOUNTING
TX013580,FX_DIFFERENCE,ACCOUNTING
TX013682,FX_DIFFERENCE,ACCOUNTING
TX013855,FX_DIFFERENCE,ACCOUNTING
TX014339,FX_DIFFERENCE,ACCOUNTING
TX014369,FX_DIFFERENCE,ACCOUNTING
TX014494,FX_DIFFERENCE,ACCOUNTING
TX014561,FX_DIFFERENCE,ACCOUNTING
TX015534,FX_DIFFERENCE,ACCOUNTING
TX015661,FX_DIFFERENCE,ACCOUNTING
TX015736,FX_DIFFERENCE,ACCOUNTING
TX015773,FX_DIFFERENCE,ACCOUNTING
TX016027,FX_DIFFERENCE,ACCOUNTING
TX016061,FX_DIFFERENCE,ACCOUNTING
TX016425,FX_DIFFERENCE,ACCOUNTING
TX016693,FX_DIFFERENCE,ACCOUNTING
TX016751,FX_DIFFERENCE,ACCOUNTING
TX017027,FX_DIFFERENCE,ACCOUNTING
TX017043,FX_DIFFERENCE,ACCOUNTING
TX017281,FX_DIFFERENCE,ACCOUNTING
TX017333,FX_DIFFERENCE,ACCOUNTING
TX017536,FX_DIFFERENCE,ACCOUNTING
TX017597,FX_DIFFERENCE,ACCOUNTING
TX017663,FX_DIFFERENCE,ACCOUNTING
TX017819,FX_DIFFERENCE,ACCOUNTING
TX017956,FX_DIFFERENCE,ACCOUNTING
TX017957,FX_DIFFERENCE,ACCOUNTING
TX018080,FX_DIFFERENCE,ACCOUNTING
TX018184,FX_DIFFERENCE,ACCOUNTING
TX018204,FX_DIFFERENCE,ACCOUNTING
TX018246,FX_DIFFERENCE,ACCOUNTING
TX018282,FX_DIFFERENCE,ACCOUNTING
TX018618,FX_DIFFERENCE,ACCOUNTING
TX019048,FX_DIFFERENCE,ACCOUNTING
TX019094,FX_DIFFERENCE,ACCOUNTING
TX019634,FX_DIFFERENCE,ACCOUNTING
TX019687,FX_DIFFERENCE,ACCOUNTING
TX019879,FX_DIFFERENCE,ACCOUNTING
TX020222,FX_DIFFERENCE,ACCOUNTING
TX020261,FX_DIFFERENCE,ACCOUNTING
TX020340,FX_DIFFERENCE,ACCOUNTING
TX020373,FX_DIFFERENCE,ACCOUNTING
TX020400,FX_DIFFERENCE,ACCOUNTING
TX020441,FX_DIFFERENCE,ACCOUNTING
TX020763,FX_DIFFERENCE,ACCOUNTING
TX020829,FX_DIFFERENCE,ACCOUNTING
TX020903,FX_DIFFERENCE,ACCOUNTING
TX020918,FX_DIFFERENCE,ACCOUNTING
TX021372,FX_DIFFERENCE,ACCOUNTING
TX021416,FX_DIFFERENCE,ACCOUNTING
TX021741,FX_DIFFERENCE,ACCOUNTING
TX021806,FX_DIFFERENCE,ACCOUNTING
TX022191,FX_DIFFERENCE,ACCOUNTING
TX022327,FX_DIFFERENCE,ACCOUNTING
TX022658,FX_DIFFERENCE,ACCOUNTING
TX023047,FX_DIFFERENCE,ACCOUNTING
TX023212,FX_DIFFERENCE,ACCOUNTING
TX023478,FX_DIFFERENCE,ACCOUNTING
TX023703,FX_DIFFERENCE,ACCOUNTING
TX023887,FX_DIFFERENCE,ACCOUNTING
TX023977,FX_DIFFERENCE,ACCOUNTING
TX024014,FX_DIFFERENCE,ACCOUNTING
TX024016,FX_DIFFERENCE,ACCOUNTING
TX024074,FX_DIFFERENCE,ACCOUNTING
TX024244,FX_DIFFERENCE,ACCOUNTING
TX024509,FX_DIFFERENCE,ACCOUNTING
TX024583,FX_DIFFERENCE,ACCOUNTING
TX024932,FX_DIFFERENCE,ACCOUNTING
TX025325,FX_DIFFERENCE,ACCOUNTING
TX025476,FX_DIFFERENCE,ACCOUNTING
TX025545,FX_DIFFERENCE,ACCOUNTING
TX025602,FX_DIFFERENCE,ACCOUNTING
TX025776,FX_DIFFERENCE,ACCOUNTING
TX025953,FX_DIFFERENCE,ACCOUNTING
TX026044,FX_DIFFERENCE,ACCOUNTING
TX026104,FX_DIFFERENCE,ACCOUNTING
TX026684,FX_DIFFERENCE,ACCOUNTING
TX026732,FX_DIFFERENCE,ACCOUNTING
TX026975,FX_DIFFERENCE,ACCOUNTING
TX027045,FX_DIFFERENCE,ACCOUNTING
TX027564,FX_DIFFERENCE,ACCOUNTING
TX028132,FX_DIFFERENCE,ACCOUNTING
TX028148,FX_DIFFERENCE,ACCOUNTING
TX028258,FX_DIFFERENCE,ACCOUNTING
TX029246,FX_DIFFERENCE,ACCOUNTING
TX029252,FX_DIFFERENCE,ACCOUNTING
TX029400,FX_DIFFERENCE,ACCOUNTING
TX029476,FX_DIFFERENCE,ACCOUNTING
TX029546,FX_DIFFERENCE,ACCOUNTING
TX029747,FX_DIFFERENCE,ACCOUNTING
TX029760,FX_DIFFERENCE,ACCOUNTING
TX030238,FX_DIFFERENCE,ACCOUNTING
TX030486,FX_DIFFERENCE,ACCOUNTING
TX030548,FX_DIFFERENCE,ACCOUNTING
TX030788,FX_DIFFERENCE,ACCOUNTING
TX030861,FX_DIFFERENCE,ACCOUNTING
TX031191,FX_DIFFERENCE,ACCOUNTING
TX031804,FX_DIFFERENCE,ACCOUNTING
TX031840,FX_DIFFERENCE,ACCOUNTING
TX032829,FX_DIFFERENCE,ACCOUNTING
TX033455,FX_DIFFERENCE,ACCOUNTING
TX033488,FX_DIFFERENCE,ACCOUNTING
TX033594,FX_DIFFERENCE,ACCOUNTING
TX033606,FX_DIFFERENCE,ACCOUNTING
TX033674,FX_DIFFERENCE,ACCOUNTING
TX034005,FX_DIFFERENCE,ACCOUNTING
TX034202,FX_DIFFERENCE,ACCOUNTING
TX034569,FX_DIFFERENCE,ACCOUNTING
TX034654,FX_DIFFERENCE,ACCOUNTING
TX035013,FX_DIFFERENCE,ACCOUNTING
TX035381,FX_DIFFERENCE,ACCOUNTING
TX035550,FX_DIFFERENCE,ACCOUNTING
TX035724,FX_DIFFERENCE,ACCOUNTING
TX035776,FX_DIFFERENCE,ACCOUNTING
TX035779,FX_DIFFERENCE,ACCOUNTING
TX035857,FX_DIFFERENCE,ACCOUNTING
TX035858,FX_DIFFERENCE,ACCOUNTING
TX036365,FX_DIFFERENCE,ACCOUNTING
TX036420,FX_DIFFERENCE,ACCOUNTING
TX036756,FX_DIFFERENCE,ACCOUNTING
TX037410,FX_DIFFERENCE,ACCOUNTING
TX037682,FX_DIFFERENCE,ACCOUNTING
TX037831,FX_DIFFERENCE,ACCOUNTING
TX037937,FX_DIFFERENCE,ACCOUNTING
TX038035,FX_DIFFERENCE,ACCOUNTING
TX038222,FX_DIFFERENCE,ACCOUNTING
TX038393,FX_DIFFERENCE,ACCOUNTING
TX038505,FX_DIFFERENCE,ACCOUNTING
TX038596,FX_DIFFERENCE,ACCOUNTING
TX038710,FX_DIFFERENCE,ACCOUNTING
TX038794,FX_DIFFERENCE,ACCOUNTING
TX039102,FX_DIFFERENCE,ACCOUNTING
TX039323,FX_DIFFERENCE,ACCOUNTING
TX039961,FX_DIFFERENCE,ACCOUNTING
TX040060,FX_DIFFERENCE,ACCOUNTING
TX040728,FX_DIFFERENCE,ACCOUNTING
TX041108,FX_DIFFERENCE,ACCOUNTING
TX041111,FX_DIFFERENCE,ACCOUNTING
TX041177,FX_DIFFERENCE,ACCOUNTING
TX041289,FX_DIFFERENCE,ACCOUNTING
TX041832,FX_DIFFERENCE,ACCOUNTING
TX042399,FX_DIFFERENCE,ACCOUNTING
TX042602,FX_DIFFERENCE,ACCOUNTING
TX042704,FX_DIFFERENCE,ACCOUNTING
TX042778,FX_DIFFERENCE,ACCOUNTING
TX043259,FX_DIFFERENCE,ACCOUNTING
TX043493,FX_DIFFERENCE,ACCOUNTING
TX043658,FX_DIFFERENCE,ACCOUNTING
TX043733,FX_DIFFERENCE,ACCOUNTING
TX043745,FX_DIFFERENCE,ACCOUNTING
TX044070,FX_DIFFERENCE,ACCOUNTING
TX044816,FX_DIFFERENCE,ACCOUNTING
TX044918,FX_DIFFERENCE,ACCOUNTING
TX045277,FX_DIFFERENCE,ACCOUNTING
TX045388,FX_DIFFERENCE,ACCOUNTING
TX045506,FX_DIFFERENCE,ACCOUNTING
TX045542,FX_DIFFERENCE,ACCOUNTING
TX045594,FX_DIFFERENCE,ACCOUNTING
TX045688,FX_DIFFERENCE,ACCOUNTING
TX045692,FX_DIFFERENCE,ACCOUNTING
TX045874,FX_DIFFERENCE,ACCOUNTING
TX046094,FX_DIFFERENCE,ACCOUNTING
TX046828,FX_DIFFERENCE,ACCOUNTING
TX046925,FX_DIFFERENCE,ACCOUNTING
TX047111,FX_DIFFERENCE,ACCOUNTING
TX047144,FX_DIFFERENCE,ACCOUNTING
TX047180,FX_DIFFERENCE,ACCOUNTING
TX047232,FX_DIFFERENCE,ACCOUNTING
TX047269,FX_DIFFERENCE,ACCOUNTING
TX047570,FX_DIFFERENCE,ACCOUNTING
TX047814,FX_DIFFERENCE,ACCOUNTING
TX048594,FX_DIFFERENCE,ACCOUNTING
TX048631,FX_DIFFERENCE,ACCOUNTING
TX048654,FX_DIFFERENCE,ACCOUNTING
TX048897,FX_DIFFERENCE,ACCOUNTING
TX049584,FX_DIFFERENCE,ACCOUNTING
TX049909,FX_DIFFERENCE,ACCOUNTING
TX049942,FX_DIFFERENCE,ACCOUNTING
TX049944,FX_DIFFERENCE,ACCOUNTING
TX049947,FX_DIFFERENCE,ACCOUNTING
TX000678,MAPPING_ERROR,ACCOUNTING
TX001079,MAPPING_ERROR,ACCOUNTING
TX001235,MAPPING_ERROR,ACCOUNTING
TX001337,MAPPING_ERROR,ACCOUNTING
TX001595,MAPPING_ERROR,ACCOUNTING
TX001597,MAPPING_ERROR,ACCOUNTING
TX001873,MAPPING_ERROR,ACCOUNTING
TX002328,MAPPING_ERROR,ACCOUNTING
TX002623,MAPPING_ERROR,ACCOUNTING
TX002874,MAPPING_ERROR,ACCOUNTING
TX003295,MAPPING_ERROR,ACCOUNTING
TX003574,MAPPING_ERROR,ACCOUNTING
TX003899,MAPPING_ERROR,ACCOUNTING
TX003920,MAPPING_ERROR,ACCOUNTING
TX003988,MAPPING_ERROR,ACCOUNTING
TX004428,MAPPING_ERROR,ACCOUNTING
TX004851,MAPPING_ERROR,ACCOUNTING
TX005126,MAPPING_ERROR,ACCOUNTING
TX005165,MAPPING_ERROR,ACCOUNTING
TX005211,MAPPING_ERROR,ACCOUNTING
TX005491,MAPPING_ERROR,ACCOUNTING
TX005754,MAPPING_ERROR,ACCOUNTING
TX005764,MAPPING_ERROR,ACCOUNTING
TX005868,MAPPING_ERROR,ACCOUNTING
TX006048,MAPPING_ERROR,ACCOUNTING
TX006871,MAPPING_ERROR,ACCOUNTING
TX006919,MAPPING_ERROR,ACCOUNTING
TX007065,MAPPING_ERROR,ACCOUNTING
TX007738,MAPPING_ERROR,ACCOUNTING
TX008326,MAPPING_ERROR,ACCOUNTING
TX008746,MAPPING_ERROR,ACCOUNTING
TX009834,MAPPING_ERROR,ACCOUNTING
TX009936,MAPPING_ERROR,ACCOUNTING
TX010300,MAPPING_ERROR,ACCOUNTING
TX010981,MAPPING_ERROR,ACCOUNTING
TX011064,MAPPING_ERROR,ACCOUNTING
TX011141,MAPPING_ERROR,ACCOUNTING
TX011179,MAPPING_ERROR,ACCOUNTING
TX011552,MAPPING_ERROR,ACCOUNTING
TX011690,MAPPING_ERROR,ACCOUNTING
TX012128,MAPPING_ERROR,ACCOUNTING
TX012495,MAPPING_ERROR,ACCOUNTING
TX013628,MAPPING_ERROR,ACCOUNTING
TX014270,MAPPING_ERROR,ACCOUNTING
TX014385,MAPPING_ERROR,ACCOUNTING
TX014417,MAPPING_ERROR,ACCOUNTING
TX014512,MAPPING_ERROR,ACCOUNTING
TX015468,MAPPING_ERROR,ACCOUNTING
TX015490,MAPPING_ERROR,ACCOUNTING
TX015586,MAPPING_ERROR,ACCOUNTING
TX016100,MAPPING_ERROR,ACCOUNTING
TX016440,MAPPING_ERROR,ACCOUNTING
TX016651,MAPPING_ERROR,ACCOUNTING
TX016720,MAPPING_ERROR,ACCOUNTING
TX017627,MAPPING_ERROR,ACCOUNTING
TX017830,MAPPING_ERROR,ACCOUNTING
TX017990,MAPPING_ERROR,ACCOUNTING
TX018753,MAPPING_ERROR,ACCOUNTING
TX018972,MAPPING_ERROR,ACCOUNTING
TX019345,MAPPING_ERROR,ACCOUNTING
TX019603,MAPPING_ERROR,ACCOUNTING
TX019861,MAPPING_ERROR,ACCOUNTING
TX019992,MAPPING_ERROR,ACCOUNTING
TX020343,MAPPING_ERROR,ACCOUNTING
TX020744,MAPPING_ERROR,ACCOUNTING
TX020840,MAPPING_ERROR,ACCOUNTING
TX021673,MAPPING_ERROR,ACCOUNTING
TX021917,MAPPING_ERROR,ACCOUNTING
TX022081,MAPPING_ERROR,ACCOUNTING
TX022196,MAPPING_ERROR,ACCOUNTING
TX022541,MAPPING_ERROR,ACCOUNTING
TX022759,MAPPING_ERROR,ACCOUNTING
TX023016,MAPPING_ERROR,ACCOUNTING
TX023046,MAPPING_ERROR,ACCOUNTING
TX023398,MAPPING_ERROR,ACCOUNTING
TX023528,MAPPING_ERROR,ACCOUNTING
TX023711,MAPPING_ERROR,ACCOUNTING
TX023761,MAPPING_ERROR,ACCOUNTING
TX023984,MAPPING_ERROR,ACCOUNTING
TX024732,MAPPING_ERROR,ACCOUNTING
TX025433,MAPPING_ERROR,ACCOUNTING
TX025493,MAPPING_ERROR,ACCOUNTING
TX025824,MAPPING_ERROR,ACCOUNTING
TX026124,MAPPING_ERROR,ACCOUNTING
TX026764,MAPPING_ERROR,ACCOUNTING
TX027057,MAPPING_ERROR,ACCOUNTING
TX027392,MAPPING_ERROR,ACCOUNTING
TX028083,MAPPING_ERROR,ACCOUNTING
TX028120,MAPPING_ERROR,ACCOUNTING
TX028467,MAPPING_ERROR,ACCOUNTING
TX028549,MAPPING_ERROR,ACCOUNTING
TX028780,MAPPING_ERROR,ACCOUNTING
TX029750,MAPPING_ERROR,ACCOUNTING
TX029948,MAPPING_ERROR,ACCOUNTING
TX030528,MAPPING_ERROR,ACCOUNTING
TX030552,MAPPING_ERROR,ACCOUNTING
TX030731,MAPPING_ERROR,ACCOUNTING
TX031236,MAPPING_ERROR,ACCOUNTING
TX031435,MAPPING_ERROR,ACCOUNTING
TX031780,MAPPING_ERROR,ACCOUNTING
TX033366,MAPPING_ERROR,ACCOUNTING
TX033818,MAPPING_ERROR,ACCOUNTING
TX034715,MAPPING_ERROR,ACCOUNTING
TX035762,MAPPING_ERROR,ACCOUNTING
TX035768,MAPPING_ERROR,ACCOUNTING
TX036271,MAPPING_ERROR,ACCOUNTING
TX036590,MAPPING_ERROR,ACCOUNTING
TX036643,MAPPING_ERROR,ACCOUNTING
TX037028,MAPPING_ERROR,ACCOUNTING
TX037257,MAPPING_ERROR,ACCOUNTING
TX037668,MAPPING_ERROR,ACCOUNTING
TX037830,MAPPING_ERROR,ACCOUNTING
TX038113,MAPPING_ERROR,ACCOUNTING
TX039423,MAPPING_ERROR,ACCOUNTING
TX039842,MAPPING_ERROR,ACCOUNTING
TX040065,MAPPING_ERROR,ACCOUNTING
TX040394,MAPPING_ERROR,ACCOUNTING
TX040515,MAPPING_ERROR,ACCOUNTING
TX040745,MAPPING_ERROR,ACCOUNTING
TX040869,MAPPING_ERROR,ACCOUNTING
TX041105,MAPPING_ERROR,ACCOUNTING
TX041796,MAPPING_ERROR,ACCOUNTING
TX042135,MAPPING_ERROR,ACCOUNTING
TX042609,MAPPING_ERROR,ACCOUNTING
TX042783,MAPPING_ERROR,ACCOUNTING
TX042847,MAPPING_ERROR,ACCOUNTING
TX042951,MAPPING_ERROR,ACCOUNTING
TX043097,MAPPING_ERROR,ACCOUNTING
TX043565,MAPPING_ERROR,ACCOUNTING
TX043684,MAPPING_ERROR,ACCOUNTING
TX044188,MAPPING_ERROR,ACCOUNTING
TX044336,MAPPING_ERROR,ACCOUNTING
TX044361,MAPPING_ERROR,ACCOUNTING
TX044378,MAPPING_ERROR,ACCOUNTING
TX044433,MAPPING_ERROR,ACCOUNTING
TX045239,MAPPING_ERROR,ACCOUNTING
TX045443,MAPPING_ERROR,ACCOUNTING
TX045632,MAPPING_ERROR,ACCOUNTING
TX045773,MAPPING_ERROR,ACCOUNTING
TX046107,MAPPING_ERROR,ACCOUNTING
TX046301,MAPPING_ERROR,ACCOUNTING
TX046426,MAPPING_ERROR,ACCOUNTING
TX046915,MAPPING_ERROR,ACCOUNTING
TX046935,MAPPING_ERROR,ACCOUNTING
TX048036,MAPPING_ERROR,ACCOUNTING
TX048339,MAPPING_ERROR,ACCOUNTING
TX048719,MAPPING_ERROR,ACCOUNTING
TX049154,MAPPING_ERROR,ACCOUNTING
TX049203,MAPPING_ERROR,ACCOUNTING
TX049214,MAPPING_ERROR,ACCOUNTING
TX000102,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000138,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000218,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000289,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000294,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000377,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000420,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000575,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000672,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000720,MISSING_IN_ACCOUNTING,ACCOUNTING
TX000882,MISSING_IN_ACCOUNTING,ACCOUNTING
TX001049,MISSING_IN_ACCOUNTING,ACCOUNTING
TX001130,MISSING_IN_ACCOUNTING,ACCOUNTING
TX001204,MISSING_IN_ACCOUNTING,ACCOUNTING
TX001275,MISSING_IN_ACCOUNTING,ACCOUNTING
TX001880,MISSING_IN_ACCOUNTING,ACCOUNTING
TX001925,MISSING_IN_ACCOUNTING,ACCOUNTING
TX001977,MISSING_IN_ACCOUNTING,ACCOUNTING
TX001989,MISSING_IN_ACCOUNTING,ACCOUNTING
TX002072,MISSING_IN_ACCOUNTING,ACCOUNTING
TX002212,MISSING_IN_ACCOUNTING,ACCOUNTING
TX002340,MISSING_IN_ACCOUNTING,ACCOUNTING
TX002348,MISSING_IN_ACCOUNTING,ACCOUNTING
TX002611,MISSING_IN_ACCOUNTING,ACCOUNTING
TX002630,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003080,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003130,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003170,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003223,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003330,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003345,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003400,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003629,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003770,MISSING_IN_ACCOUNTING,ACCOUNTING
TX003840,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004101,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004107,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004122,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004146,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004296,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004420,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004538,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004893,MISSING_IN_ACCOUNTING,ACCOUNTING
TX004990,MISSING_IN_ACCOUNTING,ACCOUNTING
TX005011,MISSING_IN_ACCOUNTING,ACCOUNTING
TX005015,MISSING_IN_ACCOUNTING,ACCOUNTING
TX005172,MISSING_IN_ACCOUNTING,ACCOUNTING
TX005197,MISSING_IN_ACCOUNTING,ACCOUNTING
TX005339,MISSING_IN_ACCOUNTING,ACCOUNTING
TX005396,MISSING_IN_ACCOUNTING,ACCOUNTING
TX005575,MISSING_IN_ACCOUNTING,ACCOUNTING
TX005583,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006123,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006261,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006394,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006403,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006501,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006559,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006727,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006757,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006825,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006838,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006844,MISSING_IN_ACCOUNTING,ACCOUNTING
TX006859,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007005,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007251,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007305,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007328,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007576,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007854,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007859,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007898,MISSING_IN_ACCOUNTING,ACCOUNTING
TX007923,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008080,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008168,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008448,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008522,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008617,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008661,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008678,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008823,MISSING_IN_ACCOUNTING,ACCOUNTING
TX008973,MISSING_IN_ACCOUNTING,ACCOUNTING
TX009069,MISSING_IN_ACCOUNTING,ACCOUNTING
TX009180,MISSING_IN_ACCOUNTING,ACCOUNTING
TX009186,MISSING_IN_ACCOUNTING,ACCOUNTING
TX009262,MISSING_IN_ACCOUNTING,ACCOUNTING
TX009277,MISSING_IN_ACCOUNTING,ACCOUNTING
TX009410,MISSING_IN_ACCOUNTING,ACCOUNTING
TX009515,MISSING_IN_ACCOUNTING,ACCOUNTING
TX009993,MISSING_IN_ACCOUNTING,ACCOUNTING
TX010036,MISSING_IN_ACCOUNTING,ACCOUNTING
TX010144,MISSING_IN_ACCOUNTING,ACCOUNTING
TX010169,MISSING_IN_ACCOUNTING,ACCOUNTING
TX010251,MISSING_IN_ACCOUNTING,ACCOUNTING
TX010488,MISSING_IN_ACCOUNTING,ACCOUNTING
TX010808,MISSING_IN_ACCOUNTING,ACCOUNTING
TX011073,MISSING_IN_ACCOUNTING,ACCOUNTING
TX011459,MISSING_IN_ACCOUNTING,ACCOUNTING
